WORDNO,WORD
14811,"ne"
14812,"apleisk"
14813,"mūsų"
14814,"Viešpatie"
14815,","
14816,"o"
14817,"teikis"
14818,"su"
14819,"mumis"
14820,"gyventi"
14821,","
14822,"idant"
14823,","
14824,"tai"
14825,"tuskymas"
14826,"."
14827,"Lukas"
14828,"."
14829,"2"
14830,"."
14831,"mirties"
14832,"."
14833,"pagundymo"
14834,"."
14835,"užpultų"
14836,"išsipildytų"
14837,"ką"
14838,"žodžiais"
14839,"tavo"
14840,"švenčiausiais"
14841,"žadėti"
14842,"teikeisi"
14843,"-"
14844,"kuris"
14845,"valgo"
14846,"kūną"
14847,"mano"
14848,","
14849,"manipi"
14850,"gyvena"
14851,","
14852,"o"
14853,"aš"
14854,"jampi"
14855,"."
14856,"nesa"
14857,"tavo"
14858,"yra"
14859,"karalystė"
14860,","
14861,"ir"
14862,"liaupsė"
14863,","
14864,"ant"
14865,"amžių"
14866,"amžinų"
14867,"."
14868,"amen"
14869,"."
14870,"antra"
14871,"malda"
14872,"paskui"
14873,"priėmimą"
14874,"kūno"
14875,"Viešpaties"
14876,"."
14877,"sveikas"
14878,"švenčiausiasis"
14879,"kūne"
14880,","
14881,"žmogui"
14882,"ant"
14883,"šio"
14884,"pasaulio"
14885,"aukščiausiasis"
14886,"saldume"
14887,"-"
14888,"sveikas"
14889,"dangujejis"
14890,"gėrime"
14891,","
14892,"ant"
14893,"viso"
14894,"man"
14895,"labiau"
14896,"saldus"
14897,"-"
14898,"tikrasis"
14899,"ir"
14900,"maloniausiasis"
14901,"mylėtojau"
14902,"žmonių"
14903,","
14904,"Viešpatie"
14905,"Jėzau"
14906,"Kristau"
14907,","
14908,"išganyme"
14909,"amžinasis"
14910,","
14911,"tų"
14912,","
14913,"kurie"
14914,"tave"
14915,"myli"
14916,","
14917,"meldžiu"
14918,"susimilk"
14919,"man"
14920,"nusidėjusiam"
14921,","
14922,"o"
14923,"ižgi"
14924,"visų"
14925,"pikčiausiam"
14926,"tarnui"
14927,"tavam"
14928,"."
14929,"tu"
14930,"iš"
14931,"neišbylomos"
14932,"malonės"
14933,"tavos"
14934,"prileidai"
14935,"mane"
14936,"skomiospi"
14937,"švenčiausiospi"
14938,"tavospi"
14939,"."
14940,"davei"
14941,"man"
14942,"už"
14943,"peną"
14944,"kūną"
14945,"tavą"
14946,"šventą"
14947,"gyvą"
14948,","
14949,"kurį"
14950,"ižgi"
14951,"švenčiausios"
14952,"mergos"
14953,","
14954,"motinos"
14955,"tavos"
14956,"imti"
14957,"teikeisi"
14958,"-"
14959,"davei"
14960,"idant"
14961,"nusidėjusiais"
14962,"nasrais"
14963,"manais"
14964,"palytėčiau"
14965,"tave"
14966,","
14967,"ir"
14968,"priimčiau"
14969,","
14970,"ir"
14971,"valgyčiau"
14972,"."
14973,"o"
14974,"kaip"
14975,"didis"
14976,"ir"
14977,"stebuklingas"
14978,"apie"
14979,"mane"
14980,"nusidėjusį"
14981,"pagerbimas"
14982,"tavas"
14983,","
14984,"mieliausias"
14985,"Viešpatie"
14986,"."
14987,"todrin"
14988,"meldžiu"
14989,"idant"
14990,"man"
14991,"būtumbei,būtumei"
14992,"maloniu"
14993,"-"
14994,"kadangi"
14995,"kuris"
14996,"tave"
14997,"ne"
14998,"vertai"
14999,"priima"
15000,","
15001,"ne"
15002,"ant"
15003,"vaisto"
15004,","
15005,"nei"
15006,"ant"
15007,"išganymo"
15008,","
15009,"bet"
15010,"ant"
15011,"pažeidimo"
15012,"savo"
15013,","
15014,"ir"
15015,"amžino"
15016,"prapuolimo"
15017,"paties"
15018,"savęs"
15019,"priima"
15020,"."
15021,"teikis"
15022,"gi"
15023,"man"
15024,"Viešpatie"
15025,"-"
15026,"tikroji"
15027,","
15028,"ir"
15029,"amžinoji"
15030,"gyvata"
15031,"manoji"
15032,","
15033,"per"
15034,"švenčiausią"
15035,"kūną"
15036,"ir"
15037,"kraują"
15038,"tavo"
15039,","
15040,"visas"
15041,"piktybes"
15042,","
15043,"ir"
15044,"kreivumus"
15045,"prašokusios?"
15046,"gyvatos"
15047,"manos"
15048,"atleisti"
15049,"-"
15050,"o"
15051,"duok"
15052,"idant"
15053,"šitą"
15054,"palaiką"
15055,"gyvatos"
15056,","
15057,"į"
15058,"gi"
15059,"geresnį"
15060,"atmainyčiau"
15061,","
15062,"didesnėspi"
15063,"liaupsėspi"
15064,"ir"
15065,"garbėspi"
15066,"vardo"
15067,"tavo"
15068,"švenčiausio"
15069,"."
15070,"švenčiausioji"
15071,"motina"
15072,"Viešpaties"
15073,"Jėzaus"
15074,"Kristaus"
15075,","
15076,"kuri"
15077,"šitą"
15078,"Viešpatį"
15079,","
15080,"sutvėrėją"
15081,"visokio"
15082,"sutvėrimo"
15083,","
15084,"įsčioje"
15085,"tavo"
15086,"mergystės"
15087,"verta"
15088,"buvai"
15089,"nešioti"
15090,"-"
15091,"tave"
15092,"nužemintai"
15093,"prašau"
15094,","
15095,"teikis"
15096,"jopi"
15097,"už"
15098,"mane"
15099,"įsistoti"
15100,","
15101,"idant"
15102,"visus"
15103,"apleidimus"
15104,"ir"
15105,"aprikimus"
15106,","
15107,"kuriuos"
15108,"priėmime"
15109,"švenčiausio"
15110,"sakramento"
15111,"įžūlumus"
15112,"."
15113,"žyvate"
15114,"."
15115,"padariau"
15116,","
15117,"per"
15118,"šventą"
15119,"maldą"
15120,"tavo"
15121,","
15122,"o"
15123,"savo"
15124,"mielaširdumą"
15125,"atleisti"
15126,"man"
15127,"teiktųsi"
15128,","
15129,"amen"
15130,"."
15131,"trečia"
15132,"malda"
15133,"paskui"
15134,"priėmimą"
15135,"kūno"
15136,"Viešpaties"
15137,"."
15138,"dėkavoju"
15139,"tau"
15140,"šventasis"
15141,"Viešpatie"
15142,","
15143,"tėve"
15144,"visogalis"
15145,","
15146,"amžinasis"
15147,"Dieve"
15148,","
15149,"kuris"
15150,"mane"
15151,"nusidėjusį"
15152,","
15153,"ir"
15154,"ne"
15155,"vertą"
15156,"tarną"
15157,"tavo"
15158,","
15159,"papenėti"
15160,"teikeisi"
15161,","
15162,"brangiausiu"
15163,"kūnu"
15164,"ir"
15165,"krauju"
15166,"sūnaus"
15167,"tavo"
15168,"Viešpaties"
15169,"mūsų"
15170,"Jėzaus"
15171,"Kristaus"
15172,"."
15173,"ir"
15174,"labai"
15175,"meldžiu"
15176,","
15177,"idant"
15178,"tasai"
15179,"šventasis"
15180,","
15181,"to"
15182,"sakramento"
15183,"švenčiausio"
15184,"priėmimas"
15185,","
15186,"ne"
15187,"būtų"
15188,"man"
15189,"ant"
15190,"pasmerkimo"
15191,","
15192,"bet"
15193,"būtų"
15194,"priežastimi"
15195,"išganymo"
15196,"paskandinimo"
15197,"."
15198,"ant"
15199,"atleidimo"
15200,"."
15201,"te"
15202,"esi"
15203,"man"
15204,"šarvu"
15205,"tikėjimo"
15206,","
15207,"ir"
15208,"skyda"
15209,"geros"
15210,"valios"
15211,"."
15212,"te"
15213,"esi"
15214,"prasiradimų"
15215,"manų"
15216,"išnaikinimu"
15217,","
15218,"geidulių"
15219,"ir"
15220,"gėrių"
15221,"išrovimu"
15222,"-"
15223,"meilės"
15224,"ir"
15225,"kantrybės"
15226,","
15227,"pasižeminimo"
15228,"ir"
15229,"paklusnumo"
15230,"padaugsinimu"
15231,"-"
15232,"prieš"
15233,"vylius"
15234,"visų"
15235,"priesakių"
15236,","
15237,"regimų"
15238,"ir"
15239,"neregimų"
15240,","
15241,"stipriu"
15242,"apgynimu"
15243,"-"
15244,"nuomonių"
15245,"manų"
15246,"taip"
15247,"kūno"
15248,"kaip"
15249,"ir"
15250,"dūšios"
15251,","
15252,"ištisas"
15253,"nuraminimas"
15254,"-"
15255,"tavimpi"
15256,"vienampi"
15257,"Dieviepi"
15258,"mieliausias"
15259,"atilsis"
15260,","
15261,"ir"
15262,"gyvatos"
15263,"manos"
15264,"laimioji"
15265,"pabanga"
15266,"."
15267,"prašau"
15268,"tave"
15269,"teipaja"
15270,","
15271,"idant"
15272,"mane"
15273,"nusidėjusį"
15274,","
15275,"anospi"
15276,"stebuklingai"
15277,"gerospi"
15278,","
15279,"o"
15280,"niekad"
15281,"nepabengiamospi"
15282,"kalaciospi"
15283,"ir"
15284,"linksmybėspi"
15285,"nuvesti"
15286,"teiktumbeisi,teiktumeisi"
15287,","
15288,"kur"
15289,"tu"
15290,"Viešpatie"
15291,"Dieve"
15292,"manas"
15293,","
15294,"su"
15295,"sūnumi"
15296,"tavu"
15297,","
15298,"ir"
15299,"su"
15300,"dvasia"
15301,"šventąja"
15302,","
15303,"esi"
15304,"tikrasis"
15305,"žibėjimas"
15306,"tobulas"
15307,"pasotinimas"
15308,","
15309,"amžina"
15310,"linksmybė"
15311,","
15312,"ne"
15313,"pasiliaujantis"
15314,"džiaugsmas"
15315,","
15316,"ir"
15317,"palaima"
15318,"neatmainoma"
15319,","
15320,"visiems"
15321,"šventiems"
15322,"taviems"
15323,","
15324,"per"
15325,"Kristų"
15326,"Viešpatį"
15327,"mūsų"
15328,","
15329,"amen"
15330,"."
15331,"malda"
15332,"s."
15333,"Tamošiaus"
15334,"ižgi"
15335,"Akvino"
15336,"."
15337,"kloniojuosi"
15338,"žemai"
15339,","
15340,"tiesa"
15341,"uždengtoji"
15342,"."
15343,"tomis"
15344,"figūromis"
15345,"tikrai"
15346,"užleistoji"
15347,"."
15348,"širdis"
15349,"mano"
15350,"trokšta"
15351,"tau"
15352,"pasiduodama"
15353,"."
15354,"ir"
15355,"dažnai"
15356,"apgaišta"
15357,"tau"
15358,"prisiveizdėdama"
15359,"."
15360,"vyzius"
15361,","
15362,"ragavimas"
15363,","
15364,"viliąs"
15365,"gi"
15366,"lytėjimas"
15367,"-"
15368,"bet"
15369,"drąsiai"
15370,"tam"
15371,"žodžiui"
15372,","
15373,"tiki"
15374,"girdėjimas"
15375,"."
15376,"tikiu"
15377,"ką"
15378,"Kristus"
15379,","
15380,"Dievo"
15381,"sūnus"
15382,"tarė"
15383,"-"
15384,"kuris"
15385,"visa"
15386,"žodžiu"
15387,"vienu"
15388,"padarė"
15389,","
15390,"ant"
15391,"kryžiaus"
15392,"tiktai"
15393,"pridengęs"
15394,"deivystę"
15395,"-"
15396,"o"
15397,"čia"
15398,"iš"
15399,"vieno"
15400,"slaposi"
15401,"ir"
15402,"žmogystė"
15403,"."
15404,"abeja"
15405,"vienok"
15406,"tikrai"
15407,"tikėdamas"
15408,"-"
15409,"meldžiu"
15410,","
15411,"ko"
15412,"meldė"
15413,"latras"
15414,"gailėdamas"
15415,"."
15416,"žaizdų"
15417,"tavų"
15418,"su"
15419,"Tamošiumi"
15420,"ne"
15421,"veizdžiu"
15422,"vienok"
15423,"esant"
15424,"Dievą"
15425,","
15426,"išpažinti"
15427,"ne"
15428,"vengsiu"
15429,"duok"
15430,"man"
15431,"visados"
15432,"į"
15433,"gi"
15434,"tave"
15435,"tikėti"
15436,"."
15437,"tavimi"
15438,"duksėtis"
15439,","
15440,"ir"
15441,"karštai"
15442,"mylėti"
15443,"."
15444,"o"
15445,"atminime"
15446,"brangios"
15447,"mirties"
15448,"Jėzaus"
15449,"duona"
15450,","
15451,"savimpi"
15452,"turtinta"
15453,"gyvenimu"
15454,"žmogaus"
15455,"duodi"
15456,"mano"
15457,"dūšiai"
15458,"tavimi"
15459,"gyventi"
15460,"-"
15461,"ir"
15462,"tavo"
15463,"ragauti"
15464,"saldybės"
15465,"ne"
15466,"vengti"
15467,"."
15468,"Jėzau"
15469,"Viešpatie"
15470,","
15471,"pelikone"
15472,"mano"
15473,"-"
15474,"bjaurybes"
15475,"mūsų"
15476,","
15477,"nuplauk"
15478,"krauju"
15479,"tavo"
15480,"kurio"
15481,"mažiausią"
15482,"išliejęs"
15483,"lašelį"
15484,"-"
15485,"gali"
15486,"pasveikinti"
15487,"tą"
15488,"visą"
15489,"pasaulį"
15490,"."
15491,"Jėzau"
15492,"kurį"
15493,"čion"
15494,"nū"
15495,"regiu"
15496,"uždengtą"
15497,"duodi"
15498,"regėti"
15499,"veidą"
15500,"tavo"
15501,"atidengtą"
15502,"."
15503,"danguje"
15504,"su"
15505,"tavimi"
15506,"visados"
15507,"karaliauti"
15508,"ir"
15509,"su"
15510,"šventaisiais"
15511,"amžiną"
15512,"garbą"
15513,"gauti"
15514,"."
15515,"amen"
15516,"."
15517,"penkiolika"
15518,"sąnarių"
15519,"gyvatos"
15520,"Viešpaties"
15521,"Jėzaus"
15522,"Kristaus"
15523,","
15524,"ant"
15525,"dūmojimo"
15526,","
15527,"bylant"
15528,"rožių"
15529,"vainiką"
15530,"mergos"
15531,"Marijos"
15532,"."
15533,"penki"
15534,"linksmieji"
15535,"."
15536,"1"
15537,"."
15538,"angelo"
15539,"pasveikinimas"
15540,","
15541,"kad"
15542,"prasidėjo"
15543,"sūnus"
15544,"Dievo"
15545,"2"
15546,"."
15547,"atlankymas"
15548,"švenčiausios"
15549,"mergos"
15550,"Marijos"
15551,"šventospi"
15552,"Elžbietospi"
15553,"."
15554,"3"
15555,"."
15556,"užgimimas"
15557,"Viešpaties"
15558,"mūsų"
15559,"Jėzaus"
15560,"Kristaus"
15561,"."
15562,"4"
15563,"."
15564,"įvedimas"
15565,"Viešpaties"
15566,"mūsų"
15567,"bažnyčion"
15568,"."
15569,"5"
15570,"."
15571,"radimosi"
15572,"jo"
15573,"bažnyčioje"
15574,"tarp"
15575,"daktarų"
15576,"."
15577,"penki"
15578,"gedulingi"
15579,"."
15580,"1"
15581,"."
15582,"malda"
15583,"Viešpaties"
15584,"mūsų"
15585,"darželyje"
15586,"."
15587,"2"
15588,"."
15589,"plakimas"
15590,"stiebiepi"
15591,"pririšto"
15592,"."
15593,"3"
15594,"."
15595,"karūnavojimas"
15596,"erškėčių"
15597,"karūna"
15598,"."
15599,"4"
15600,"."
15601,"kryžiaus"
15602,"nešimas"
15603,"ant"
15604,"kalno"
15605,"kaukolės"
15606,"."
15607,"5"
15608,"."
15609,"nukryžiavojimas"
15610,"ant"
15611,"kryžiaus"
15612,"."
15613,"penki"
15614,"pagarbinti"
15615,"."
15616,"1"
15617,"."
15618,"iš"
15619,"numirusių"
15620,"kėlimas"
15621,"Viešpaties"
15622,"mūsų"
15623,"."
15624,"2"
15625,"."
15626,"dangun"
15627,"jo"
15628,"užžengimas"
15629,"."
15630,"3"
15631,"."
15632,"atsiuntimas"
15633,"dvasios"
15634,"šventos"
15635,"."
15636,"4"
15637,"."
15638,"dangun"
15639,"ėmimas"
15640,"mergos"
15641,"Marijos"
15642,"."
15643,"5"
15644,"."
15645,"karūnavojimas"
15646,"tos"
15647,"gi"
15648,"mergos"
15649,","
15650,"ant"
15651,"visų"
15652,"angelų"
15653,"šventųjų"
15654,"danguje"
15655,"."
15656,"malda"
15657,"iš"
15658,"anksto"
15659,"."
15660,"dėkavoju"
15661,"tau"
15662,"visogalisis"
15663,"ir"
15664,"malonusis"
15665,"tėve"
15666,"jog"
15667,"mane"
15668,"šią"
15669,"naktį"
15670,"iš"
15671,"mielaširdumo"
15672,"tavo"
15673,","
15674,"nuo"
15675,"gi"
15676,"viso"
15677,"pikto"
15678,"saugoti"
15679,","
15680,"ir"
15681,"sveiką"
15682,"malonėje"
15683,"tavoje"
15684,"šventoje"
15685,"laikyti"
15686,"teikeisi"
15687,"."
15688,"tau"
15689,"ant"
15690,"pradžios"
15691,"šios"
15692,"dienos"
15693,","
15694,"už"
15695,"šitą"
15696,","
15697,"ir"
15698,"kitus"
15699,"geradarymus"
15700,"nuo"
15701,"gi"
15702,"užgimimo"
15703,"mano"
15704,","
15705,"dėką"
15706,","
15707,"darau"
15708,"-"
15709,"tau"
15710,"Viešpačiui"
15711,"manam"
15712,"garbę"
15713,"ir"
15714,"liaupsę"
15715,"atiduomi"
15716,","
15717,"ižgi"
15718,"kurio"
15719,"kaip"
15720,"ižgi"
15721,"versmės"
15722,"ne"
15723,"persemiamosios"
15724,"visa"
15725,"gera"
15726,"plūsta"
15727,"."
15728,"paduomi"
15729,"į"
15730,"gi"
15731,"tvirtas"
15732,"rankas"
15733,"tavos"
15734,"švenčiausios"
15735,"meilės"
15736,","
15737,"ant"
15738,"šios"
15739,"dienos"
15740,","
15741,"ir"
15742,"visų"
15743,"metų"
15744,"gyvatos"
15745,"manos"
15746,","
15747,"kūną"
15748,"ir"
15749,"dūšią"
15750,"mano"
15751,","
15752,"ir"
15753,"visus"
15754,"veikalus"
15755,"manus"
15756,","
15757,"idant"
15758,"juos"
15759,"palaimintumbei,palaimintumei"
15760,","
15761,"ir"
15762,"juos"
15763,"garbėspi"
15764,"ir"
15765,"liaupsėspi"
15766,"apgręžti"
15767,"teiktumbeisi,teiktumeisi"
15768,"."
15769,"ant"
15770,"to"
15771,","
15772,"nužemintai"
15773,"meldžiu"
15774,"idant"
15775,"mane"
15776,"nuo"
15777,"gi"
15778,"viso"
15779,"pikto"
15780,"saugotumbei,saugotumei"
15781,","
15782,"idant"
15783,"šią"
15784,"dieną"
15785,","
15786,"ir"
15787,"paskui"
15788,"to"
15789,"visados"
15790,","
15791,"galėčiau"
15792,"nuodėmės"
15793,"visokios"
15794,"nuvengti"
15795,","
15796,"o"
15797,"niekad"
15798,"širdies"
15799,"manos"
15800,"jospi"
15801,"neprileisti"
15802,"-"
15803,"bet"
15804,"pildymopi"
15805,"prisakymo"
15806,"ir"
15807,"valios"
15808,"tavos"
15809,","
15810,"šventos"
15811,"palenk"
15812,"širdį"
15813,","
15814,"žodžius"
15815,","
15816,"ir"
15817,"darbus"
15818,"visus"
15819,","
15820,"idant"
15821,"meilėje"
15822,"ir"
15823,"baimėje"
15824,"majestotui"
15825,"tavam"
15826,"tarnaudamas"
15827,","
15828,"visokiame"
15829,"daikte"
15830,"mizernu"
15831,"tarnavimu"
15832,"manu"
15833,"įteikti"
15834,"galėčiau"
15835,","
15836,"ant"
15837,"amžių"
15838,"per"
15839,"Kristų"
15840,"Viešpatį"
15841,"mūsų"
15842,","
15843,"amen"
15844,"."
15845,"peržegnojimas"
15846,"skomies"
15847,"."
15848,"akyse"
15849,"visų"
15850,"mieliausias"
15851,"Viešpatie"
15852,","
15853,"tavimpi"
15854,"turi"
15855,"savą"
15856,"paduksį"
15857,","
15858,"ir"
15859,"tu"
15860,"duosi"
15861,"jiems"
15862,"peną"
15863,"jų"
15864,","
15865,"metu"
15866,"privalomu"
15867,"."
15868,"atveri"
15869,"tu"
15870,"ranką"
15871,"tavą"
15872,","
15873,"ir"
15874,"papildai"
15875,"visokią"
15876,"gyvį"
15877,"palaiminimu"
15878,"."
15879,"tėve"
15880,"mūsų"
15881,"."
15882,"sveika"
15883,"Marija"
15884,"."
15885,"Viešpatie"
15886,"Dieve"
15887,"visogalisis"
15888,","
15889,"tėve"
15890,"malonusis"
15891,"peržegnok"
15892,"mus"
15893,","
15894,"ir"
15895,"tas"
15896,"dovanas"
15897,"kurias"
15898,"ižgi"
15899,"tavo"
15900,"dosnumo"
15901,"turime"
15902,"valgyti"
15903,","
15904,"per"
15905,"Jėzų"
15906,"Kristų"
15907,"sūnų"
15908,"tavą"
15909,","
15910,"Viešpatį"
15911,"mūsų"
15912,"."
15913,"amen"
15914,"."
15915,"dėkavojimas"
15916,"keliantis"
15917,"nuo"
15918,"gi"
15919,"valgymo"
15920,"."
15921,"teikis"
15922,"atiduoti"
15923,"malonusis"
15924,"Viešpatie"
15925,","
15926,"visiems"
15927,"geradariams"
15928,"mūsų"
15929,","
15930,"taip"
15931,"gyviems"
15932,","
15933,"kaip"
15934,"mirusiems"
15935,","
15936,"drin"
15937,"vardo"
15938,"tavo"
15939,"švento"
15940,"gyvatą"
15941,"amžiną"
15942,"."
15943,"amen"
15944,"Viešpatie"
15945,"Dieve"
15946,"visogalisis"
15947,","
15948,"per"
15949,"didį"
15950,"mielaširdumą"
15951,"tavą"
15952,","
15953,"teikis"
15954,"duoti"
15955,"gyviems"
15956,"malonę"
15957,","
15958,"mirusiems"
15959,"atilsį"
15960,","
15961,"bažnyčiai"
15962,"tavai"
15963,"šventai"
15964,","
15965,"ir"
15966,"karalystėms"
15967,"krikščionių"
15968,"pakajų"
15969,","
15970,"karaliui"
15971,"Viešpačiui"
15972,"mūsų"
15973,"išmintį"
15974,"ir"
15975,"pergalėjimą"
15976,","
15977,"o"
15978,"mums"
15979,"visiems"
15980,","
15981,"paskui"
15982,"šitą"
15983,"vargų"
15984,"gyvatą"
15985,","
15986,"danguje"
15987,"amžiną"
15988,"gyvatą"
15989,"."
15990,"amen"
15991,"."
15992,"kad"
15993,"ant"
15994,"???"
15995,"anksti"
15996,","
15997,"pusiaudienį?"
15998,","
15999,"ir"
16000,"vakarą"
16001,"muša"
16002,","
16003,"bylok"
16004,"tuos"
16005,"žodžius"
16006,"priklaupęs"
16007,"."
16008,"ant"
16009,"pirmo"
16010,"ištikimo"
16011,"."
16012,"angelas"
16013,"Viešpaties"
16014,"apreiškė"
16015,"mergai"
16016,"Marijai"
16017,","
16018,"ir"
16019,"pradėjo"
16020,"iš"
16021,"dvasios"
16022,"šventos"
16023,"."
16024,"sveika"
16025,"Marija"
16026,","
16027,"etc."
16028,"ant"
16029,"antro"
16030,"ištikimo"
16031,"."
16032,"šitai"
16033,"aš"
16034,"tarnaitė"
16035,"Viešpaties"
16036,","
16037,"te"
16038,"tampa"
16039,"man"
16040,"pagal"
16041,"žodžio"
16042,"tavo"
16043,"-"
16044,"sveika"
16045,"Marija"
16046,"."
16047,"etc."
16048,"ant"
16049,"trečio"
16050,"ištikimo"
16051,"."
16052,"žodis"
16053,"kūnu"
16054,"tapęs"
16055,"esti"
16056,","
16057,"ir"
16058,"gyveno"
16059,"tarp"
16060,"mūsų"
16061,"."
16062,"sveika"
16063,"Marija"
16064,","
16065,"etc."
16066,"malda"
16067,"ant"
16068,"nakties"
16069,"."
16070,"ne"
16071,"išbylomosios"
16072,"gerybės"
16073,"Dieve"
16074,","
16075,"ir"
16076,"išganytojau"
16077,"manas"
16078,","
16079,"už"
16080,"visus"
16081,"didžiausius"
16082,","
16083,"ir"
16084,"nesuskaitomus"
16085,"gerodarymus"
16086,","
16087,"kuriuos"
16088,"man"
16089,"pavargėliui"
16090,","
16091,"ir"
16092,"niekam"
16093,"nederančiam"
16094,"žmogui"
16095,"atviržti"
16096,"dosniai"
16097,"teikeisi"
16098,","
16099,"labai"
16100,"dėkavoju"
16101,"majestotui"
16102,"tavam"
16103,"."
16104,"tu"
16105,"mane"
16106,"maloniausias"
16107,"Viešpatie"
16108,","
16109,"ant"
16110,"paveikslo"
16111,","
16112,"ir"
16113,"ant"
16114,"patogumo"
16115,"tavo"
16116,"padaręs"
16117,"iš"
16118,"nieko"
16119,","
16120,"kad"
16121,"per"
16122,"nuodėmę"
16123,","
16124,"pirmojo"
16125,"tėvo"
16126,"buvau"
16127,"pražuvęs"
16128,","
16129,"nuo"
16130,"gi"
16131,"mirimo"
16132,"amžino"
16133,","
16134,"ir"
16135,"pragaro"
16136,","
16137,"smarkiąja"
16138,"kančia"
16139,"tava"
16140,"atpirkti"
16141,"teikeisi"
16142,"."
16143,"tu"
16144,"man"
16145,"tai"
16146,"davei"
16147,","
16148,"ir"
16149,"tavai"
16150,"tai"
16151,"malonei"
16152,"ne"
16153,"maniems"
16154,","
16155,"kokiems"
16156,"nuopelnams"
16157,","
16158,"arba"
16159,"gimdytojų"
16160,"manų"
16161,"prirašinėju"
16162,","
16163,"jog"
16164,"mane"
16165,"tikėjimopi"
16166,"tavopi"
16167,"šventopi"
16168,"pavadinti"
16169,","
16170,"ir"
16171,"prie"
16172,"gi"
16173,"jam"
16174,"net"
16175,"ik"
16176,"šiam"
16177,"metui"
16178,","
16179,"laikyti"
16180,"teikeisi"
16181,","
16182,"kadangi"
16183,"daug"
16184,"kitų"
16185,","
16186,"kurie"
16187,"tojo"
16188,"tikėjimo"
16189,"į"
16190,"gi"
16191,"tave"
16192,"ne"
16193,"patvėrę"
16194,"pražuvo"
16195,"."
16196,"bet"
16197,"ir"
16198,"šitą"
16199,"ne"
16200,"mažesnį"
16201,"tavą"
16202,"geradarymą"
16203,"išpažįstu"
16204,","
16205,"jog"
16206,"mane"
16207,"nuo"
16208,"gi"
16209,"prietikimų"
16210,"daugiariopų"
16211,","
16212,"o"
16213,"ypačiai"
16214,"nuo"
16215,"gi"
16216,"nuodėmės"
16217,"mirštamos"
16218,"per"
16219,"malonę"
16220,"tavo"
16221,","
16222,"ir"
16223,"apgynimo"
16224,","
16225,"angelo"
16226,"tavo"
16227,","
16228,"kurį"
16229,"man"
16230,"sargu"
16231,"duoti"
16232,"teikeisi"
16233,","
16234,"išveržei"
16235,","
16236,"ir"
16237,"išgelbėjai"
16238,","
16239,"užsausaugojęs"
16240,"mane"
16241,"dabar"
16242,"geroje"
16243,"sveikatoje"
16244,","
16245,"ant"
16246,"gailėjimo"
16247,"už"
16248,"nuodėmes"
16249,"."
16250,"už"
16251,"kurį"
16252,"aš"
16253,","
16254,"ir"
16255,"už"
16256,"visus"
16257,"kitus"
16258,"ne"
16259,"iš"
16260,","
16261,"skaitomus"
16262,"geradarymus"
16263,"tavus"
16264,","
16265,"begalei"
16266,"gerybei"
16267,"tavo"
16268,"nuoširdžiai"
16269,"dėkavoju"
16270,"-"
16271,"ne"
16272,"užmiršdamas"
16273,"ir"
16274,"to"
16275,","
16276,"jog"
16277,"mane"
16278,"taip"
16279,"ilgai"
16280,","
16281,"ne"
16282,"vertą"
16283,","
16284,"ir"
16285,"nepaklusnų"
16286,"tarną"
16287,"tavą"
16288,","
16289,"mielaširdingai"
16290,"nukęsti"
16291,"teikeisi"
16292,","
16293,"kuris"
16294,"graudinimo"
16295,","
16296,"ir"
16297,"įkvėpimo"
16298,"tavo"
16299,"geropi"
16300,","
16301,"dažnai"
16302,"ne"
16303,"klausiau"
16304,","
16305,"nei"
16306,"sekiojau"
16307,"."
16308,"pridėk"
16309,"gi"
16310,"vėl"
16311,"ir"
16312,"tai"
16313,"susimilstąs?"
16314,"Viešpatie"
16315,"ne"
16316,"iškalbėtumpi"
16317,"anumpi"
16318,"geradarymumpi"
16319,"tavumpi"
16320,","
16321,"idant"
16322,"galėčiau"
16323,"iš"
16324,"malonės"
16325,"tavos"
16326,","
16327,"tobulai"
16328,"nū"
16329,"išvysti"
16330,","
16331,"nepritekimus"
16332,","
16333,"apsirikimus"
16334,","
16335,"ir"
16336,"nuodėmes"
16337,"manas"
16338,"visas"
16339,","
16340,"kurių"
16341,"šią"
16342,"dieną"
16343,"darbu"
16344,","
16345,"žodžiu"
16346,","
16347,"ir"
16348,"padūmojimu"
16349,"prisileidau"
16350,","
16351,"idant"
16352,"man"
16353,"jas"
16354,"per"
16355,"ne"
16356,"kaltų"
16357,"kančią"
16358,","
16359,"ir"
16360,"mirimą"
16361,"tavą"
16362,"brangiausią"
16363,","
16364,"maloniai"
